gene_id,T2_R2,T2_R3,T2_R4,T7_R1,T7_R2,T7_R4
XR_008386150.1,1,11,11,6,9,9
XR_008386151.1,0,0,0,0,0,0
XR_008386152.1,0,0,0,0,0,0
XR_008386153.1,0,0,0,0,0,0
XR_008386154.1,0,0,0,0,0,0
XR_008386155.1,0,0,0,4,0,2
XR_008386156.1,0,0,0,0,0,0
XR_008386157.1,0,0,0,0,0,0
XR_008386158.1,0,0,0,0,4,4
XR_008386159.1,0,0,0,0,0,0
XR_008386160.1,0,0,0,0,0,0
XR_008386161.1,0,0,0,0,0,0
XR_008386162.1,0,0,0,0,0,0
XR_008386163.1,0,0,0,0,0,0
XR_008386164.1,0,0,0,0,0,0
XR_008386165.1,0,0,0,0,0,0
XR_008386166.1,0,0,0,0,0,0
XR_008386167.1,0,0,0,0,0,0
XR_008386168.1,0,0,0,0,0,0
XR_008386169.1,0,0,0,0,0,0
XR_008386170.1,186,206,155,96,50,50
XR_008386171.1,256,158,79,123,151,159
XR_008386172.1,0,0,0,0,0,0
XR_008386173.1,0,0,0,0,0,0
XR_008386174.1,0,0,0,0,0,0
XR_008386175.1,0,0,0,0,0,0
XR_008386176.1,0,0,0,0,0,0
XR_008386177.1,0,0,0,0,0,0
XR_008386178.1,0,0,0,0,0,0
XR_008386179.1,0,0,0,0,0,0
XR_008386180.1,0,0,0,0,0,0
XR_008386181.1,0,0,0,0,0,0
XR_008386182.1,0,0,0,0,0,0
XR_008386183.1,0,0,0,0,0,0
XR_008386184.1,41,32,12,100,151,137
XR_008386185.1,0,0,0,0,0,0
XR_008386186.1,0,0,0,0,0,0
XR_008386187.1,0,0,0,0,0,0
XR_008386188.1,0,0,0,0,0,0
XR_008386189.1,0,0,0,0,0,0
XR_008386190.1,0,0,0,0,0,0
XR_008386191.1,0,0,0,0,0,0
XR_008386192.1,0,0,0,0,0,0
XR_008386193.1,0,0,0,0,0,0
XR_008386194.1,12,2,3,1,0,0
XR_008386195.1,5,5,7,3,3,0
XR_008386196.1,70,85,58,138,91,87
XR_008386197.1,3,4,1,25,19,32
XR_008386198.1,0,0,0,0,0,0
XR_008386199.1,14,11,37,70,46,61
XR_008386200.1,14,28,1,141,59,162
XR_008386201.1,0,0,0,0,0,0
XR_008386202.1,0,0,0,0,0,0
XR_008386203.1,0,0,0,0,0,0
XR_008386204.1,9,18,2,6,9,7
XR_008386205.1,0,0,0,0,0,0
XR_008386206.1,0,1,0,0,0,0
XR_008386207.1,0,0,0,0,0,0
XR_008386208.1,0,0,0,0,0,0
XR_008386209.1,16,14,6,0,4,0
XR_008386210.1,33,37,29,2,8,1
XR_008386211.1,19,17,15,4,53,0
XR_008386212.1,0,0,0,0,0,0
XR_008386213.1,0,0,0,0,0,0
XR_008386214.1,0,0,0,0,0,0
XR_008386215.1,0,0,0,0,0,0
XR_008386216.1,0,0,0,0,0,0
XR_008386217.1,10,7,3,2,2,1
XR_008386218.1,0,1,3,1,2,0
XR_008386219.1,0,0,0,0,0,0
XR_008386220.1,0,4,1,0,0,1
XR_008386221.1,0,1,1,0,0,2
XR_008386222.1,0,1,0,0,1,2
XR_008386223.1,0,1,0,1,3,1
XR_008386224.1,0,0,0,0,0,0
XR_008386225.1,0,0,0,0,0,0
XR_008386226.1,0,0,0,0,0,0
XR_008386227.1,0,0,0,0,0,0
XR_008386228.1,210,180,152,273,313,277
XR_008386229.1,53,71,40,9,4,16
XR_008386230.1,0,0,0,0,0,0
XR_008386231.1,0,0,0,0,0,0
XR_008386232.1,0,0,0,0,0,0
XR_008386233.1,4,8,3,26,1,1
XR_008386234.1,0,0,0,0,0,0
XR_008386235.1,19,12,6,18,10,7
XR_008386236.1,5,22,12,4,3,4
XR_008386237.1,27,15,13,8,9,25
XR_008386238.1,0,0,0,0,0,0
XR_008386239.1,0,0,0,0,0,0
XR_008386240.1,1,0,1,0,0,0
XR_008386241.1,0,0,0,0,0,0
XR_008386242.1,71,24,29,45,68,68
XR_008386243.1,1066,737,462,214,336,209
XR_008386244.1,0,0,0,0,0,0
XR_008386245.1,0,0,0,0,0,0
XR_008386246.1,0,0,0,0,0,0
XR_008386247.1,0,0,0,0,0,0
XR_008386248.1,0,0,0,0,0,0
XR_008386249.1,4,6,2,0,2,3
XR_008386250.1,0,0,0,0,0,0
XR_008386251.1,0,0,0,0,0,0
XR_008386252.1,0,0,0,0,0,0
XR_008386253.1,0,0,0,0,0,0
XR_008386254.1,0,0,0,0,0,0
XR_008386255.1,27,30,11,0,5,8
XR_008386256.1,0,0,0,0,0,0
XR_008386257.1,0,0,0,0,0,0
XR_008386258.1,0,0,0,0,0,0
XR_008386259.1,1,0,0,0,2,0
XR_008386260.1,0,0,0,0,0,0
XR_008386261.1,0,0,0,0,0,0
XR_008386262.1,0,0,0,0,0,0
XR_008386263.1,33,21,20,51,45,74
XR_008386264.1,1,0,0,34,18,23
XR_008386265.1,0,0,0,0,0,0
XR_008386266.1,15,13,10,1,11,11
XR_008386267.1,0,2,1,1,3,2
XR_008386268.1,0,0,0,0,0,0
XR_008386269.1,0,0,0,0,0,0
XR_008386270.1,0,0,0,0,0,0
XR_008386271.1,0,0,0,0,0,0
XR_008386272.1,0,0,0,0,0,0
XR_008386273.1,0,0,0,0,0,0
XR_008386274.1,8,17,15,4,7,8
XR_008386275.1,15,18,16,378,296,454
XR_008386276.1,0,0,0,0,0,0
XR_008386277.1,72,107,72,56,63,77
XR_008386278.1,0,1,0,0,0,0
XR_008386279.1,0,0,0,0,0,0
XR_008386280.1,38,67,20,43,37,32
XR_008386281.1,2,2,3,2,1,1
XR_008386282.1,0,0,0,0,0,0
XR_008386283.1,0,0,0,0,0,0
XR_008386284.1,0,0,0,0,0,0
XR_008386285.1,0,0,0,0,0,0
XR_008386286.1,0,0,0,0,0,0
XR_008386287.1,0,0,1,2,2,5
XR_008386288.1,2,1,4,2,32,8
XR_008386289.1,66,149,858,27,16,17
XR_008386290.1,0,0,0,0,0,0
XR_008386291.1,0,0,0,0,0,0
XR_008386292.1,0,0,0,0,0,0
XR_008386293.1,153,110,45,18,34,30
XR_008386294.1,22,15,14,9,6,19
XR_008386295.1,0,0,0,0,0,0
XR_008386296.1,11,11,4,26,34,28
XR_008386297.1,6,9,3,18,23,7
XR_008386298.1,0,0,0,1,0,1
XR_008386299.1,707,537,283,415,334,355
XR_008386300.1,0,0,0,0,0,0
XR_008386301.1,0,0,0,0,0,0
XR_008386302.1,0,0,0,0,0,0
XR_008386303.1,5,0,0,1,9,9
XR_008386304.1,1,0,7,3,4,7
XR_008386305.1,0,0,0,0,0,0
XR_008386306.1,0,0,0,0,0,0
XR_008386307.1,25,18,3,16,17,8
XR_008386308.1,0,0,0,0,0,0
XR_008386309.1,2,1,7,0,4,0
XR_008386310.1,0,0,0,0,0,0
XR_008386311.1,0,0,0,0,0,0
XR_008386312.1,0,0,0,0,0,0
XR_008386313.1,0,0,0,0,0,0
XR_008386314.1,3,2,0,0,1,2
XR_008386315.1,27,37,16,10,24,10
XR_008386316.1,1,5,0,2,2,0
XR_008386317.1,0,0,0,0,0,0
XR_008386318.1,11,4,6,28,9,9
XR_008386319.1,0,0,0,0,2,0
XR_008386320.1,120,69,20,119,97,232
XR_008386321.1,0,0,0,0,0,0
XR_008386322.1,110,66,183,12,14,14
XR_008386323.1,823,806,705,554,797,575
XR_008386324.1,71,71,84,89,57,66
XR_008386325.1,0,0,0,0,0,0
XR_008386326.1,3,17,4,3,9,4
XR_008386327.1,29,37,25,1,0,9
XR_008386328.1,21,27,3,5,1,2
XR_008386329.1,10,3,0,0,1,1
XR_008386330.1,0,0,0,0,0,0
XR_008386331.1,0,0,0,0,0,0
XR_008386332.1,0,0,0,0,0,0
XR_008386333.1,0,0,0,0,0,0
XR_008386334.1,10,11,19,7,5,11
XR_008386335.1,8,6,6,1,1,2
XR_008386336.1,61,48,24,79,43,43
XR_008386337.1,18,3,0,215,136,236
XR_008386338.1,0,1,2,1,1,0
XR_008386339.1,0,0,0,0,0,0
XR_008386340.1,0,0,0,0,0,0
XR_008386341.1,0,0,0,0,0,0
XR_008386342.1,0,3,0,0,0,0
XR_008386343.1,0,0,0,0,0,0
XR_008386344.1,23,24,8,4,8,8
XR_008386345.1,31,22,7,0,20,3
XR_008386346.1,19,8,7,18,0,9
XR_008386347.1,0,0,0,0,0,0
XR_008386348.1,29,49,31,69,68,84
XR_008386349.1,0,0,0,0,0,0
XR_008386350.1,0,0,0,0,0,0
XR_008386351.1,2,1,1,0,0,0
XR_008386352.1,3,1,1,1,0,0
XR_008386353.1,0,0,1,0,0,0
XR_008386354.1,6,1,14,15,8,35
XR_008386355.1,0,0,0,0,0,0
XR_008386356.1,25,0,30,0,10,1
XR_008386357.1,11,20,14,2,1,3
XR_008386358.1,0,0,0,0,0,0
XR_008386359.1,3,5,10,2,4,4
XR_008386360.1,19,16,14,9,11,2
XR_008386361.1,23,7,10,17,9,10
XR_008386362.1,0,0,0,0,0,0
XR_008386363.1,0,0,0,0,0,0
XR_008386364.1,0,0,0,0,0,0
XR_008386365.1,0,0,0,0,0,0
XR_008386366.1,0,0,0,0,0,0
XR_008386367.1,18,26,24,3,8,21
XR_008386368.1,1,8,7,1,2,0
XR_008386369.1,3,0,0,2,0,0
XR_008386370.1,2,7,5,1,2,3
XR_008386371.1,0,0,0,0,0,0
XR_008386372.1,0,0,0,0,0,0
XR_008386373.1,20,5,26,1,8,0
XR_008386374.1,39,73,100,22,46,44
XR_008386375.1,507,363,401,81,107,72
XR_008386376.1,8,6,5,2,4,0
XR_008386377.1,0,0,0,0,0,0
XR_008386378.1,6,14,4,2,4,0
XR_008386379.1,116,130,54,137,136,166
XR_008386380.1,0,0,0,0,0,0
XR_008386381.1,1,0,0,0,0,0
XR_008386382.1,0,0,0,0,0,0
XR_008386383.1,0,0,0,0,0,0
XR_008386384.1,56,62,18,159,121,121
XR_008386385.1,0,0,0,0,0,0
XR_008386386.1,0,1,0,0,0,0
XR_008386387.1,27,29,12,6,10,10
XR_008386388.1,558,497,143,151,154,296
XR_008386389.1,58,54,22,86,65,155
XR_008386390.1,198,59,69,80,70,60
XR_008386391.1,0,0,0,0,0,0
XR_008386392.1,0,0,0,0,0,0
XR_008386393.1,0,0,0,0,0,0
XR_008386394.1,0,0,0,1,4,0
XR_008386395.1,0,0,1,17,8,20
XR_008386396.1,36,54,32,15,7,9
XR_008386397.1,0,0,0,0,1,0
XR_008386398.1,8,0,2,0,1,0
XR_008386399.1,0,0,0,0,0,0
XR_008386400.1,0,0,0,0,0,0
XR_008386401.1,0,0,0,0,0,0
XR_008386402.1,1,0,0,0,0,1
XR_008386403.1,0,0,0,0,0,0
XR_008386404.1,0,0,0,0,0,0
XR_008386405.1,0,0,0,0,0,0
XR_008386406.1,0,0,0,0,0,0
XR_008386407.1,0,0,0,0,0,0
XR_008386408.1,0,0,0,0,0,0
XR_008386409.1,0,0,0,0,0,0
XR_008386410.1,0,0,0,0,0,0
XR_008386411.1,0,0,0,1,0,0
XR_008386412.1,0,0,0,0,0,0
XR_008386413.1,0,0,0,0,0,0
XR_008386414.1,0,0,0,0,0,0
XR_008386415.1,0,0,0,0,0,0
XR_008386416.1,0,0,0,0,0,0
XR_008386417.1,0,0,0,0,0,0
XR_008386418.1,0,0,0,0,0,0
XR_008386419.1,0,0,0,0,0,0
XR_008386420.1,0,0,0,0,0,0
XR_008386421.1,0,0,0,0,0,0
XR_008386422.1,0,0,0,0,0,0
XR_008386423.1,0,0,0,0,0,0
XR_008386424.1,0,0,0,0,0,0
XR_008386425.1,0,0,0,0,0,0
XR_008386426.1,0,0,5,2,0,1
XR_008386427.1,6,1,5,0,1,4
XR_008386428.1,1,0,2,0,0,1
XR_008386429.1,0,0,0,0,0,0
XR_008386430.1,0,0,0,0,0,0
XR_008386431.1,10,4,21,4,7,10
XR_008386432.1,0,0,0,0,0,0
XR_008386433.1,0,0,0,0,0,0
XR_008386434.1,4,4,8,1,2,2
XR_008386435.1,0,0,0,0,0,3
XR_008386436.1,1,0,0,2,4,4
XR_008386437.1,8,3,4,3,4,4
XR_008386438.1,24,21,34,23,31,24
XR_008386439.1,0,0,0,0,0,0
XR_008386440.1,29,28,7,24,18,27
XR_008386441.1,12,15,1,6,13,9
XR_008386442.1,13,3,3,8,7,9
XR_008386443.1,4,6,3,2,3,1
XR_008386444.1,0,5,0,3,0,2
XR_008386445.1,10,6,5,11,8,9
XR_008386446.1,0,0,0,0,0,0
XR_008386447.1,1,0,2,0,0,0
XR_008386448.1,2,3,5,1,0,3
XR_008386449.1,6,1,8,9,4,6
XR_008386450.1,2,0,3,1,1,4
XR_008386451.1,3,1,5,12,4,3
XR_008386452.1,4,4,2,8,2,5
XR_008386453.1,1,2,1,11,5,5
XR_008386454.1,1,0,0,0,0,0
XR_008386455.1,11,14,26,138,56,106
XR_008386456.1,10,17,1,67,36,46
XR_008386457.1,68,58,0,82,45,9
XR_008386458.1,1,1,0,2,2,5
XR_008386459.1,0,0,0,3,0,1
XR_008386460.1,0,1,0,0,6,1
XR_008386461.1,0,0,0,0,0,0
XR_008386462.1,0,0,0,0,0,0
XR_008386463.1,0,0,0,0,0,0
XR_008386464.1,0,0,0,0,0,0
XR_008386465.1,0,0,0,0,0,0
XR_008386466.1,2,0,1,0,0,0
XR_008386467.1,10,3,6,28,21,9
XR_008386468.1,10,12,18,34,47,15
XR_008386469.1,0,0,0,0,0,0
XR_008386470.1,79,57,98,59,26,56
XR_008386471.1,3,0,0,0,0,9
XR_008386472.1,0,0,0,2,8,0
XR_008386473.1,0,0,0,0,0,0
XR_008386474.1,0,0,0,0,0,0
XR_008386475.1,0,0,0,0,0,0
XR_008386476.1,2,0,1,0,0,2
XR_008386477.1,0,0,0,0,0,0
XR_008386478.1,2,3,0,1,5,11
XR_008386479.1,0,0,0,0,0,0
XR_008386480.1,0,0,0,0,0,0
XR_008386481.1,0,0,0,0,0,0
XR_008386482.1,0,0,0,0,0,0
XR_008386483.1,0,0,0,0,0,0
XR_008386484.1,0,0,0,0,0,0
XR_008386485.1,0,0,0,0,0,0
XR_008386486.1,0,0,0,0,0,0
XR_008386487.1,1,0,0,0,2,0
XR_008386488.1,1,0,0,0,1,6
XR_008386489.1,7,3,0,1,2,1
XR_008386490.1,15,29,12,39,116,165
XR_008386491.1,0,0,0,0,0,0
XR_008386492.1,0,0,0,0,0,0
XR_008386493.1,4,4,3,4,5,3
XR_008386494.1,10,4,11,5,6,4
XR_008386495.1,1,3,0,1,6,0
XR_008386496.1,0,0,0,0,0,0
XR_008386497.1,0,0,0,0,0,0
XR_008386498.1,69,60,28,21,21,26
XR_008386499.1,0,0,0,0,0,0
XR_008386500.1,0,0,0,0,0,0
XR_008386501.1,4,14,14,11,27,8
XR_008386502.1,0,0,0,0,0,0
XR_008386503.1,2,5,0,6,2,4
XR_008386504.1,0,0,0,0,0,0
XR_008386505.1,22,21,12,5,7,8
XR_008386506.1,11,12,13,1,4,7
XR_008386507.1,0,0,0,0,0,0
XR_008386508.1,0,0,0,0,0,0
XR_008386509.1,0,0,0,0,0,0
XR_008386510.1,0,0,0,0,0,0
XR_008386511.1,1,0,2,2,0,0
XR_008386512.1,0,0,0,0,0,0
XR_008386513.1,0,0,0,0,0,0
XR_008386514.1,375,245,72,753,552,360
XR_008386515.1,0,0,0,0,0,0
XR_008386516.1,0,0,0,0,0,0
XR_008386517.1,0,0,0,0,0,0
XR_008386518.1,6,5,13,7,3,11
XR_008386519.1,0,0,0,0,0,0
XR_008386520.1,16,18,4,7,22,14
XR_008386521.1,0,0,0,0,0,0
XR_008386522.1,0,0,0,0,0,0
XR_008386523.1,0,0,0,0,0,0
XR_008386524.1,0,0,0,0,0,0
XR_008386525.1,0,0,0,0,0,0
XR_008386526.1,9,18,11,8,2,2
XR_008386527.1,0,0,0,0,0,0
XR_008386528.1,80,114,69,206,169,176
XR_008386529.1,173,204,59,25,122,97
XR_008386530.1,2,1,5,1,3,9
XR_008386531.1,0,0,0,0,0,0
XR_008386532.1,0,0,0,0,0,0
XR_008386533.1,30,26,12,63,45,99
XR_008386534.1,0,0,0,0,0,0
XR_008386535.1,23,26,7,411,309,379
XR_008386536.1,5,9,19,42,41,70
XR_008386537.1,0,0,0,0,0,0
XR_008386538.1,0,0,0,0,0,0
XR_008386539.1,0,0,0,0,0,0
XR_008386540.1,0,0,0,0,0,0
XR_008386541.1,3,4,0,3,0,0
XR_008386542.1,1,5,0,13,19,24
XR_008386543.1,2,4,1,17,17,13
XR_008386544.1,0,0,0,0,0,0
XR_008386545.1,0,0,0,0,0,0
XR_008386546.1,0,0,0,0,0,0
XR_008386547.1,0,0,0,0,0,1
XR_008386548.1,0,1,0,0,0,0
XR_008386549.1,0,0,0,0,0,0
XR_008386550.1,0,0,0,0,0,0
XR_008386551.1,0,0,0,0,0,0
XR_008386552.1,0,0,0,0,0,0
XR_008386553.1,0,0,0,0,0,0
XR_008386554.1,28,21,30,12,12,12
XR_008386555.1,26,21,15,16,17,25
XR_008386556.1,1,4,0,2,1,7
XR_008386557.1,19,28,11,82,157,108
XR_008386558.1,185,145,84,987,1015,1507
XR_008386559.1,0,0,0,0,0,0
XR_008386560.1,0,0,0,0,0,0
XR_008386561.1,0,0,0,0,0,0
XR_008386562.1,0,0,0,0,0,0
XR_008386563.1,0,0,0,0,0,0
XR_008386564.1,2,1,5,0,4,3
XR_008386565.1,0,0,0,0,0,0
XR_008386566.1,0,0,0,0,0,0
XR_008386567.1,0,0,0,0,0,0
XR_008386568.1,0,0,0,0,0,0
XR_008386569.1,0,0,0,0,0,0
XR_008386570.1,0,0,0,0,0,0
XR_008386571.1,0,0,0,0,0,0
XR_008386572.1,0,0,0,0,0,0
XR_008386573.1,0,0,0,0,0,0
XR_008386574.1,0,0,0,0,0,0
XR_008386575.1,0,0,0,0,0,0
XR_008386576.1,0,0,0,0,0,0
XR_008386577.1,0,0,0,0,0,0
XR_008386578.1,165,128,76,168,121,135
XR_008386579.1,108,53,19,49,36,34
XR_008386580.1,42,19,20,26,25,18
XR_008386581.1,86,67,16,2578,2238,3069
XR_008386582.1,302,217,145,252,127,208
XR_008386583.1,0,0,0,0,0,0
XR_008386584.1,0,0,0,0,0,0
XR_008386585.1,0,0,0,0,0,0
XR_008386586.1,0,0,0,0,0,0
XR_008386587.1,24,7,50,141,115,133
XR_008386588.1,0,0,0,0,0,0
XR_008386589.1,30,36,16,73,67,87
XR_008386590.1,0,0,0,0,0,0
XR_008386591.1,0,0,0,0,0,0
XR_008386592.1,0,0,0,0,0,0
XR_008386593.1,0,0,0,0,0,0
XR_008386594.1,0,0,0,0,0,0
XR_008386595.1,0,0,0,0,0,0
XR_008386596.1,0,0,0,0,0,0
XR_008386597.1,0,0,0,0,0,0
XR_008386598.1,0,0,0,0,0,0
XR_008386599.1,0,0,0,0,0,0
XR_008386600.1,0,0,0,0,0,0
XR_008386601.1,0,0,0,0,0,0
XR_008386602.1,0,0,0,0,0,0
XR_008386603.1,0,0,0,0,0,0
XR_008386604.1,0,0,0,0,0,0
XR_008386605.1,0,0,0,0,0,0
XR_008386606.1,0,0,0,0,0,0
XR_008386607.1,0,0,0,0,0,0
XR_008386608.1,7,3,2,112,93,98
XR_008386609.1,65,69,13,78,111,84
XR_008386610.1,12,8,2,3,0,1
XR_008386611.1,0,0,0,0,3,1
XR_008386612.1,0,0,0,0,0,0
XR_008386613.1,52,83,33,339,490,649
XR_008386614.1,34,32,25,14,16,31
XR_008386615.1,0,0,0,0,0,0
XR_008386616.1,8,11,5,41,50,73
XR_008386617.1,0,0,0,0,0,0
XR_008386618.1,0,0,0,0,0,0
XR_008386619.1,0,0,0,0,0,0
XR_008386620.1,0,0,0,0,0,0
XR_008386621.1,0,0,0,0,0,0
XR_008386622.1,0,0,0,0,0,2
XR_008386623.1,2,4,0,0,0,0
XR_008386624.1,69,54,39,31,21,27
XR_008386625.1,11,4,6,6,12,19
XR_008386626.1,2,1,1,0,0,0
XR_008386627.1,34,38,23,86,50,89
XR_008386628.1,0,0,0,0,0,0
XR_008386629.1,0,0,0,0,0,0
XR_008386630.1,0,0,0,0,0,0
XR_008386631.1,0,0,0,0,0,0
XR_008386632.1,1,1,0,0,0,1
XR_008386633.1,3,1,15,9,6,5
XR_008386634.1,19,11,16,168,119,236
XR_008386635.1,0,0,0,0,0,0
XR_008386636.1,0,0,0,0,0,0
XR_008386637.1,142,162,76,105,95,112
XR_008386638.1,390,304,333,237,178,284
XR_008386639.1,117,149,118,105,101,150
XR_008386640.1,0,0,0,0,0,0
XR_008386641.1,0,0,0,0,0,0
XR_008386642.1,0,0,0,0,0,0
XR_008386643.1,0,0,0,0,0,0
XR_008386644.1,0,0,0,0,0,0
XR_008386645.1,13,3,8,19,23,21
XR_008386646.1,4,0,6,0,4,3
XR_008386647.1,187,139,116,39,34,20
XR_008386648.1,136,77,67,84,77,112
XR_008386649.1,0,0,0,0,1,0
XR_008386650.1,0,0,0,0,0,0
XR_008386651.1,74,40,65,36,44,47
XR_008386652.1,0,0,2,0,0,0
XR_008386653.1,0,0,0,0,0,2
XR_008386654.1,1,0,1,0,0,0
XR_008386655.1,0,0,0,0,0,1
XR_008386656.1,0,0,0,0,0,0
XR_008386657.1,0,0,0,0,0,0
XR_008386658.1,0,0,0,0,0,0
XR_008386659.1,0,0,0,0,0,0
XR_008386660.1,2,2,1,79,26,84
XR_008386661.1,0,0,0,0,0,0
XR_008386662.1,0,0,0,0,0,0
XR_008386663.1,0,0,0,0,0,0
XR_008386664.1,0,0,0,0,0,0
XR_008386665.1,0,0,0,0,0,0
XR_008386666.1,5,6,7,9,10,12
XR_008386667.1,5,19,9,25,6,19
XR_008386668.1,4,9,9,9,13,12
XR_008386669.1,0,0,1,0,0,0
XR_008386670.1,10,7,6,3,0,0
XR_008386671.1,11,9,0,3,4,11
XR_008386672.1,10,0,2,1,0,3
XR_008386673.1,11,11,4,92,27,60
XR_008386674.1,10,1,1,3,2,8
XR_008386675.1,2,3,6,1,9,11
XR_008386676.1,1,3,4,28,14,31
XR_008386677.1,13,20,1,120,92,60
XR_008386678.1,23,28,13,50,39,49
XR_008386679.1,0,3,1,0,0,3
XR_008386680.1,0,2,2,2,0,1
XR_008386681.1,5,0,2,3,4,1
XR_008386682.1,9,5,0,135,219,184
XR_008386683.1,7,3,0,0,0,0
XR_008386684.1,6,18,8,11,13,5
XR_008386685.1,0,1,0,0,0,0
XR_008386686.1,16,12,15,27,14,12
XR_008386687.1,0,0,0,0,0,0
XR_008386688.1,0,0,0,0,0,0
XR_008386689.1,1,2,3,0,3,1
XR_008386690.1,0,1,2,2,0,3
XR_008386691.1,5,4,1,0,1,0
XR_008386692.1,0,0,0,0,3,0
XR_008386693.1,189,180,126,64,56,41
XR_008386694.1,0,0,0,0,0,0
XR_008386695.1,0,0,0,0,0,0
XR_008386696.1,0,0,0,0,0,0
XR_008386697.1,0,0,0,0,0,0
XR_008386698.1,0,0,0,0,0,0
XR_008386699.1,8,2,5,0,2,6
XR_008386700.1,0,0,0,0,0,0
XR_008386701.1,0,0,1,1,1,0
XR_008386702.1,135,77,47,136,362,98
XR_008386703.1,28,35,20,5,217,16
XR_008386704.1,5,15,6,7,47,0
XR_008386705.1,0,0,0,0,0,0
XR_008386706.1,0,0,0,0,0,0
XR_008386707.1,0,3,0,0,0,1
XR_008386708.1,0,0,0,0,0,0
XR_008386709.1,0,0,0,0,0,0
XR_008386710.1,0,0,0,0,0,0
XR_008386711.1,0,0,0,0,0,0
XR_008386712.1,825,652,357,801,943,1048
XR_008386713.1,44,19,9,22,23,36
XR_008386714.1,2,1,2,15,4,2
XR_008386715.1,0,0,0,0,0,0
XR_008386716.1,0,0,0,0,0,0
XR_008386717.1,0,0,0,0,0,0
XR_008386718.1,0,0,0,0,0,0
XR_008386719.1,0,0,0,0,0,0
XR_008386720.1,0,0,0,0,0,0
XR_008386721.1,0,0,0,0,0,0
XR_008386722.1,11,4,1,98,113,150
XR_008386723.1,0,0,0,0,0,0
XR_008386724.1,0,0,0,0,0,0
XR_008386725.1,0,0,0,1,1,0
XR_008386726.1,15,8,6,0,0,0
XR_008386727.1,0,0,0,0,0,0
XR_008386728.1,242,150,81,201,157,260
XR_008386729.1,0,0,0,0,0,0
XR_008386730.1,341,235,152,120,205,202
XR_008386731.1,0,0,0,0,0,0
XR_008386732.1,0,0,0,0,0,0
XR_008386733.1,0,0,0,0,0,0
XR_008386734.1,50,99,43,836,999,1302
XR_008386735.1,0,0,0,0,0,0
XR_008386736.1,0,0,0,0,0,0
XR_008386737.1,118,142,67,154,162,155
XR_008386738.1,20,22,9,42,48,56
XR_008386739.1,38,33,46,12,19,18
XR_008386740.1,21,18,23,16,35,34
XR_008386741.1,0,0,0,0,0,0
XR_008386742.1,0,0,0,0,0,0
XR_008386743.1,0,0,0,0,0,0
XR_008386744.1,0,0,0,0,0,0
XR_008386745.1,0,0,0,0,0,0
XR_008386746.1,56,85,60,15,28,38
XR_008386747.1,0,0,0,0,0,0
XR_008386748.1,0,0,0,0,0,0
XR_008386749.1,53,53,21,22,21,31
XR_008386750.1,0,0,0,0,0,0
XR_008386751.1,0,0,0,0,0,0
XR_008386752.1,0,0,0,0,0,0
XR_008386753.1,0,0,0,0,0,0
XR_008386754.1,0,0,0,0,0,0
XR_008386755.1,14,17,32,24,27,18
XR_008386756.1,58,61,53,25,24,42
XR_008386757.1,8,8,3,11,15,22
XR_008386758.1,1,3,5,31,2,20
XR_008386759.1,0,0,0,0,0,0
XR_008386760.1,159,115,91,374,431,398
XR_008386761.1,0,0,0,0,0,0
XR_008386762.1,0,0,0,0,0,0
XR_008386763.1,0,0,0,0,0,0
XR_008386764.1,44,36,38,436,369,1010
XR_008386765.1,56,19,15,391,199,460
XR_008386766.1,15,12,5,548,238,677
XR_008386767.1,86,110,70,127,189,98
XR_008386768.1,0,0,0,0,0,0
XR_008386769.1,0,0,0,0,0,0
XR_008386770.1,35,16,17,29,56,39
XR_008386771.1,45,58,50,118,132,168
XR_008386772.1,9,9,6,11,8,15
XR_008386773.1,0,0,0,0,0,0
XR_008386774.1,0,0,0,0,0,0
XR_008386775.1,0,0,0,0,0,0
XR_008386776.1,0,0,0,0,0,0
XR_008386777.1,14,16,0,28,28,43
XR_008386778.1,6,4,0,10,26,22
XR_008386779.1,9,11,6,9,5,5
XR_008386780.1,64,48,19,18,42,35
XR_008386781.1,0,0,0,0,0,0
XR_008386782.1,0,0,0,0,0,0
XR_008386783.1,0,0,0,0,0,0
XR_008386784.1,1,0,0,1,0,6
XR_008386785.1,0,0,0,0,0,0
XR_008386786.1,0,0,0,0,0,0
XR_008386787.1,0,0,0,0,0,0
XR_008386788.1,0,0,0,0,0,0
XR_008386789.1,18,27,4,26,19,19
XR_008386790.1,0,0,0,0,0,0
XR_008386791.1,0,0,0,0,0,0
XR_008386792.1,0,0,0,0,0,0
XR_008386793.1,0,0,0,0,0,0
XR_008386794.1,0,0,0,10,9,15
XR_008386795.1,212,165,180,222,118,194
XR_008386796.1,0,0,0,0,0,0
XR_008386797.1,0,0,0,0,0,0
XR_008386798.1,0,0,0,0,0,0
XR_008386799.1,13,17,15,6,15,8
XR_008386800.1,0,0,0,0,0,0
XR_008386801.1,5,7,9,8,0,4
XR_008386802.1,3,6,4,13,13,28
XR_008386803.1,0,0,0,0,0,0
XR_008386804.1,0,0,0,0,0,0
XR_008386805.1,2,3,0,23,32,10
XR_008386806.1,0,0,0,0,0,0
XR_008386807.1,31,18,17,10,25,13
XR_008386808.1,6,2,1,38,43,36
XR_008386809.1,0,0,0,0,0,0
XR_008386810.1,0,0,0,0,0,0
XR_008386811.1,0,0,0,0,0,0
XR_008386812.1,91,87,52,22,11,24
XR_008386813.1,0,0,0,0,0,0
