"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"1324","XM_053613811.1","LOC128600983",2.32533650477916,3.0430501234668,40.9994658113961,8.70448126912019e-05,0.000562416315209522
"1325","XM_053613812.1","LOC128600984",2.90015830951986,2.38419788781122,47.3091167168135,5.00057949580215e-05,0.000385473242276406
"1327","XM_053613815.1","LOC128600985",3.06040029809335,6.69688827415562,88.6592059411393,3.25562981933576e-06,6.46462243679254e-05
"1342","XM_053613855.1","fam184ab",1.90341626845998,2.86141557852473,22.6153018894306,0.000827091613999915,0.00293875308328153
"1363","XM_053613915.1","tbc1d32",2.20122481832109,4.28503299848317,53.4731024088877,2.90436482281934e-05,0.000268355352464609
"1379","XM_053613966.1","cfap61",5.44984044999975,9.24529780960948,137.07669997999,4.54170097883354e-07,1.86109616079302e-05
"1400","XM_053614009.1","dhcr24",1.88218578887834,5.40503050738264,59.0755529881654,1.90508997482551e-05,0.000203311220983568
"1401","XM_053614010.1","LOC128601093",5.76452907840358,7.94449842164509,153.366948339121,2.71092421048799e-07,1.42013752389202e-05
"1419","XM_053614092.1","LOC128601126",4.38884169081809,2.1821724108243,72.6981895316864,5.08539227815258e-06,8.56631947957689e-05
"1440","XM_053614157.1","pomcb",2.39720106500953,3.57516644685576,18.0377751253961,0.0017893720636773,0.00538708479948078
"1447","XM_053614174.1","si:dkey-174m14.3",2.02357346699431,3.88063395389125,65.4186883373813,1.23343624617448e-05,0.000150433350867205
